date,year,month,month_name,quarter,day_of_week,is_weekend,meter_id,meter_name,building,floor,room_or_equipment,entity_type,meter_reading,daily_consumption,file_name,start_date,end_date,total_consumption,mean_daily_consumption,rank_total_consumption
01/09/2022,2022,1,January,Q1,Sunday,1,D0861,Meter_D0861,Cheng_Yu_Tung_Building,Cheng_Yu_Tung_Building_RF,Virtual_Stack_Fan_SEAF_R_8_9_10_AN0,Fan,2400310,850,GUI_NO.D0861.xlsx,01/01/2022,05/27/2024,760510,867.1721779,8
01/09/2022,2022,1,January,Q1,Sunday,1,D0862,Meter_D0862,Cheng_Yu_Tung_Building,,Normal_Left_Automatic_Changeover_Switch_AN0,Switch,3938160,1120,GUI_NO.D0862.xlsx,01/01/2022,05/27/2024,898620,1024.652223,5
01/09/2022,2022,1,January,Q1,Sunday,1,D0865,Meter_D0865,Cheng_Yu_Tung_Building,Cheng_Yu_Tung_Building_UGF,Essential_Lab_Power_AN0; MVAC_Riser_AN0,Riser,391367,336,GUI_NO.D0865.xlsx,01/01/2022,05/27/2024,176469,201.2189282,13
01/10/2022,2022,1,January,Q1,Monday,0,D0848,Meter_D0848,Cheng_Yu_Tung_Building,Cheng_Yu_Tung_Building_UGF,Normal_Lighting_AN55; Power_Riser_AN5,Lighting; Riser,6672480,2140,GUI_NO.D0848.xlsx,01/01/2022,05/27/2024,2053420,2341.413911,2
01/10/2022,2022,1,January,Q1,Monday,0,D0849,Meter_D0849,Cheng_Yu_Tung_Building,Cheng_Yu_Tung_Building_UGF,Normal_MVAC_Equipment_Riser_AN0,Riser,8174530,2550,GUI_NO.D0849.xlsx,01/01/2022,05/27/2024,2822400,3218.244014,1
01/10/2022,2022,1,January,Q1,Monday,0,D0850,Meter_D0850,Cheng_Yu_Tung_Building,Cheng_Yu_Tung_Building_GF,A_C_Plant_AN0,meter,1539880,290,GUI_NO.D0850.xlsx,01/01/2022,05/27/2024,314270,358.3466363,12
01/10/2022,2022,1,January,Q1,Monday,0,D0851,Meter_D0851,Cheng_Yu_Tung_Building,,Normal_Fire_Services_Installation_of_Automatic_Changeover_Switch_No_5B_AN0,Switch,3840820,1060,GUI_NO.D0851.xlsx,01/01/2022,05/27/2024,855730,975.7468643,7
01/10/2022,2022,1,January,Q1,Monday,0,D0852,Meter_D0852,Cheng_Yu_Tung_Building,Cheng_Yu_Tung_Building_RF,MVAC_AN0; Plumbing_Drainage_Equipment_AN0,Equipment,2288810,690,GUI_NO.D0852.xlsx,01/01/2022,05/27/2024,679530,774.8346636,9
01/10/2022,2022,1,January,Q1,Monday,0,D0853,Meter_D0853,Cheng_Yu_Tung_Building,,Normal_Non_Fire_Services_Installation_of_Automatic_Changeover_Switch_No_8B_AN0,Switch,5708010,2130,GUI_NO.D0853.xlsx,01/01/2022,05/27/2024,1774050,2022.86203,4
01/10/2022,2022,1,January,Q1,Monday,0,D0854,Meter_D0854,Cheng_Yu_Tung_Building,Cheng_Yu_Tung_Building_UGF,Normal_Lab_Equipment_Riser_AN0,Riser,3682640,1770,GUI_NO.D0854.xlsx,01/01/2022,05/27/2024,1866900,2128.734322,3
01/10/2022,2022,1,January,Q1,Monday,0,D0857,Meter_D0857,Cheng_Yu_Tung_Building,Cheng_Yu_Tung_Building_UGF,Load_Riser_AN0,Riser,3908760,1100,GUI_NO.D0857.xlsx,01/01/2022,05/27/2024,877200,1000.22805,6
01/10/2022,2022,1,January,Q1,Monday,0,D0860,Meter_D0860,Cheng_Yu_Tung_Building,Cheng_Yu_Tung_Building_RF,Virtual_Stack_Fan_SEAF_R_5_6_7_AN0,Exhaust_Fan,2287390,730,GUI_NO.D0860.xlsx,01/01/2022,05/27/2024,607590,692.8050171,10
01/10/2022,2022,1,January,Q1,Monday,0,D0861,Meter_D0861,Cheng_Yu_Tung_Building,Cheng_Yu_Tung_Building_RF,Virtual_Stack_Fan_SEAF_R_8_9_10_AN0,Fan,2401150,840,GUI_NO.D0861.xlsx,01/01/2022,05/27/2024,760510,867.1721779,8
01/10/2022,2022,1,January,Q1,Monday,0,D0862,Meter_D0862,Cheng_Yu_Tung_Building,,Normal_Left_Automatic_Changeover_Switch_AN0,Switch,3939270,1110,GUI_NO.D0862.xlsx,01/01/2022,05/27/2024,898620,1024.652223,5
01/10/2022,2022,1,January,Q1,Monday,0,D0865,Meter_D0865,Cheng_Yu_Tung_Building,Cheng_Yu_Tung_Building_UGF,Essential_Lab_Power_AN0; MVAC_Riser_AN0,Riser,391694,327,GUI_NO.D0865.xlsx,01/01/2022,05/27/2024,176469,201.2189282,13
01/11/2022,2022,1,January,Q1,Tuesday,0,D0848,Meter_D0848,Cheng_Yu_Tung_Building,Cheng_Yu_Tung_Building_UGF,Normal_Lighting_AN55; Power_Riser_AN5,Lighting; Riser,6674950,2470,GUI_NO.D0848.xlsx,01/01/2022,05/27/2024,2053420,2341.413911,2
01/11/2022,2022,1,January,Q1,Tuesday,0,D0849,Meter_D0849,Cheng_Yu_Tung_Building,Cheng_Yu_Tung_Building_UGF,Normal_MVAC_Equipment_Riser_AN0,Riser,8177460,2930,GUI_NO.D0849.xlsx,01/01/2022,05/27/2024,2822400,3218.244014,1
01/11/2022,2022,1,January,Q1,Tuesday,0,D0850,Meter_D0850,Cheng_Yu_Tung_Building,Cheng_Yu_Tung_Building_GF,A_C_Plant_AN0,meter,1540170,290,GUI_NO.D0850.xlsx,01/01/2022,05/27/2024,314270,358.3466363,12
01/11/2022,2022,1,January,Q1,Tuesday,0,D0851,Meter_D0851,Cheng_Yu_Tung_Building,,Normal_Fire_Services_Installation_of_Automatic_Changeover_Switch_No_5B_AN0,Switch,3841990,1170,GUI_NO.D0851.xlsx,01/01/2022,05/27/2024,855730,975.7468643,7
01/11/2022,2022,1,January,Q1,Tuesday,0,D0852,Meter_D0852,Cheng_Yu_Tung_Building,Cheng_Yu_Tung_Building_RF,MVAC_AN0; Plumbing_Drainage_Equipment_AN0,Equipment,2289540,730,GUI_NO.D0852.xlsx,01/01/2022,05/27/2024,679530,774.8346636,9
01/11/2022,2022,1,January,Q1,Tuesday,0,D0853,Meter_D0853,Cheng_Yu_Tung_Building,,Normal_Non_Fire_Services_Installation_of_Automatic_Changeover_Switch_No_8B_AN0,Switch,5710270,2260,GUI_NO.D0853.xlsx,01/01/2022,05/27/2024,1774050,2022.86203,4
01/11/2022,2022,1,January,Q1,Tuesday,0,D0854,Meter_D0854,Cheng_Yu_Tung_Building,Cheng_Yu_Tung_Building_UGF,Normal_Lab_Equipment_Riser_AN0,Riser,3684630,1990,GUI_NO.D0854.xlsx,01/01/2022,05/27/2024,1866900,2128.734322,3
01/11/2022,2022,1,January,Q1,Tuesday,0,D0857,Meter_D0857,Cheng_Yu_Tung_Building,Cheng_Yu_Tung_Building_UGF,Load_Riser_AN0,Riser,3909940,1180,GUI_NO.D0857.xlsx,01/01/2022,05/27/2024,877200,1000.22805,6
01/11/2022,2022,1,January,Q1,Tuesday,0,D0860,Meter_D0860,Cheng_Yu_Tung_Building,Cheng_Yu_Tung_Building_RF,Virtual_Stack_Fan_SEAF_R_5_6_7_AN0,Exhaust_Fan,2288110,720,GUI_NO.D0860.xlsx,01/01/2022,05/27/2024,607590,692.8050171,10
01/11/2022,2022,1,January,Q1,Tuesday,0,D0861,Meter_D0861,Cheng_Yu_Tung_Building,Cheng_Yu_Tung_Building_RF,Virtual_Stack_Fan_SEAF_R_8_9_10_AN0,Fan,2402100,950,GUI_NO.D0861.xlsx,01/01/2022,05/27/2024,760510,867.1721779,8
01/11/2022,2022,1,January,Q1,Tuesday,0,D0862,Meter_D0862,Cheng_Yu_Tung_Building,,Normal_Left_Automatic_Changeover_Switch_AN0,Switch,3940490,1220,GUI_NO.D0862.xlsx,01/01/2022,05/27/2024,898620,1024.652223,5
01/11/2022,2022,1,January,Q1,Tuesday,0,D0865,Meter_D0865,Cheng_Yu_Tung_Building,Cheng_Yu_Tung_Building_UGF,Essential_Lab_Power_AN0; MVAC_Riser_AN0,Riser,392026,332,GUI_NO.D0865.xlsx,01/01/2022,05/27/2024,176469,201.2189282,13
01/12/2022,2022,1,January,Q1,Wednesday,0,D0848,Meter_D0848,Cheng_Yu_Tung_Building,Cheng_Yu_Tung_Building_UGF,Normal_Lighting_AN55; Power_Riser_AN5,Lighting; Riser,6677460,2510,GUI_NO.D0848.xlsx,01/01/2022,05/27/2024,2053420,2341.413911,2
01/12/2022,2022,1,January,Q1,Wednesday,0,D0849,Meter_D0849,Cheng_Yu_Tung_Building,Cheng_Yu_Tung_Building_UGF,Normal_MVAC_Equipment_Riser_AN0,Riser,8180220,2760,GUI_NO.D0849.xlsx,01/01/2022,05/27/2024,2822400,3218.244014,1
01/12/2022,2022,1,January,Q1,Wednesday,0,D0850,Meter_D0850,Cheng_Yu_Tung_Building,Cheng_Yu_Tung_Building_GF,A_C_Plant_AN0,meter,1540460,290,GUI_NO.D0850.xlsx,01/01/2022,05/27/2024,314270,358.3466363,12
01/12/2022,2022,1,January,Q1,Wednesday,0,D0851,Meter_D0851,Cheng_Yu_Tung_Building,,Normal_Fire_Services_Installation_of_Automatic_Changeover_Switch_No_5B_AN0,Switch,3843140,1150,GUI_NO.D0851.xlsx,01/01/2022,05/27/2024,855730,975.7468643,7
01/12/2022,2022,1,January,Q1,Wednesday,0,D0852,Meter_D0852,Cheng_Yu_Tung_Building,Cheng_Yu_Tung_Building_RF,MVAC_AN0; Plumbing_Drainage_Equipment_AN0,Equipment,2290260,720,GUI_NO.D0852.xlsx,01/01/2022,05/27/2024,679530,774.8346636,9
01/12/2022,2022,1,January,Q1,Wednesday,0,D0853,Meter_D0853,Cheng_Yu_Tung_Building,,Normal_Non_Fire_Services_Installation_of_Automatic_Changeover_Switch_No_8B_AN0,Switch,5712460,2190,GUI_NO.D0853.xlsx,01/01/2022,05/27/2024,1774050,2022.86203,4
01/12/2022,2022,1,January,Q1,Wednesday,0,D0854,Meter_D0854,Cheng_Yu_Tung_Building,Cheng_Yu_Tung_Building_UGF,Normal_Lab_Equipment_Riser_AN0,Riser,3686640,2010,GUI_NO.D0854.xlsx,01/01/2022,05/27/2024,1866900,2128.734322,3
01/12/2022,2022,1,January,Q1,Wednesday,0,D0857,Meter_D0857,Cheng_Yu_Tung_Building,Cheng_Yu_Tung_Building_UGF,Load_Riser_AN0,Riser,3911120,1180,GUI_NO.D0857.xlsx,01/01/2022,05/27/2024,877200,1000.22805,6
01/12/2022,2022,1,January,Q1,Wednesday,0,D0860,Meter_D0860,Cheng_Yu_Tung_Building,Cheng_Yu_Tung_Building_RF,Virtual_Stack_Fan_SEAF_R_5_6_7_AN0,Exhaust_Fan,2288830,720,GUI_NO.D0860.xlsx,01/01/2022,05/27/2024,607590,692.8050171,10
01/12/2022,2022,1,January,Q1,Wednesday,0,D0861,Meter_D0861,Cheng_Yu_Tung_Building,Cheng_Yu_Tung_Building_RF,Virtual_Stack_Fan_SEAF_R_8_9_10_AN0,Fan,2402980,880,GUI_NO.D0861.xlsx,01/01/2022,05/27/2024,760510,867.1721779,8
01/12/2022,2022,1,January,Q1,Wednesday,0,D0862,Meter_D0862,Cheng_Yu_Tung_Building,,Normal_Left_Automatic_Changeover_Switch_AN0,Switch,3941710,1220,GUI_NO.D0862.xlsx,01/01/2022,05/27/2024,898620,1024.652223,5
01/12/2022,2022,1,January,Q1,Wednesday,0,D0865,Meter_D0865,Cheng_Yu_Tung_Building,Cheng_Yu_Tung_Building_UGF,Essential_Lab_Power_AN0; MVAC_Riser_AN0,Riser,392351,325,GUI_NO.D0865.xlsx,01/01/2022,05/27/2024,176469,201.2189282,13
01/13/2022,2022,1,January,Q1,Thursday,0,D0848,Meter_D0848,Cheng_Yu_Tung_Building,Cheng_Yu_Tung_Building_UGF,Normal_Lighting_AN55; Power_Riser_AN5,Lighting; Riser,6680120,2660,GUI_NO.D0848.xlsx,01/01/2022,05/27/2024,2053420,2341.413911,2
01/13/2022,2022,1,January,Q1,Thursday,0,D0849,Meter_D0849,Cheng_Yu_Tung_Building,Cheng_Yu_Tung_Building_UGF,Normal_MVAC_Equipment_Riser_AN0,Riser,8182930,2710,GUI_NO.D0849.xlsx,01/01/2022,05/27/2024,2822400,3218.244014,1
01/13/2022,2022,1,January,Q1,Thursday,0,D0850,Meter_D0850,Cheng_Yu_Tung_Building,Cheng_Yu_Tung_Building_GF,A_C_Plant_AN0,meter,1540750,290,GUI_NO.D0850.xlsx,01/01/2022,05/27/2024,314270,358.3466363,12
01/13/2022,2022,1,January,Q1,Thursday,0,D0851,Meter_D0851,Cheng_Yu_Tung_Building,,Normal_Fire_Services_Installation_of_Automatic_Changeover_Switch_No_5B_AN0,Switch,3844300,1160,GUI_NO.D0851.xlsx,01/01/2022,05/27/2024,855730,975.7468643,7
01/13/2022,2022,1,January,Q1,Thursday,0,D0852,Meter_D0852,Cheng_Yu_Tung_Building,Cheng_Yu_Tung_Building_RF,MVAC_AN0; Plumbing_Drainage_Equipment_AN0,Equipment,2291010,750,GUI_NO.D0852.xlsx,01/01/2022,05/27/2024,679530,774.8346636,9
01/13/2022,2022,1,January,Q1,Thursday,0,D0853,Meter_D0853,Cheng_Yu_Tung_Building,,Normal_Non_Fire_Services_Installation_of_Automatic_Changeover_Switch_No_8B_AN0,Switch,5714640,2180,GUI_NO.D0853.xlsx,01/01/2022,05/27/2024,1774050,2022.86203,4
01/13/2022,2022,1,January,Q1,Thursday,0,D0854,Meter_D0854,Cheng_Yu_Tung_Building,Cheng_Yu_Tung_Building_UGF,Normal_Lab_Equipment_Riser_AN0,Riser,3688700,2060,GUI_NO.D0854.xlsx,01/01/2022,05/27/2024,1866900,2128.734322,3
01/13/2022,2022,1,January,Q1,Thursday,0,D0857,Meter_D0857,Cheng_Yu_Tung_Building,Cheng_Yu_Tung_Building_UGF,Load_Riser_AN0,Riser,3912300,1180,GUI_NO.D0857.xlsx,01/01/2022,05/27/2024,877200,1000.22805,6
01/13/2022,2022,1,January,Q1,Thursday,0,D0860,Meter_D0860,Cheng_Yu_Tung_Building,Cheng_Yu_Tung_Building_RF,Virtual_Stack_Fan_SEAF_R_5_6_7_AN0,Exhaust_Fan,2289570,740,GUI_NO.D0860.xlsx,01/01/2022,05/27/2024,607590,692.8050171,10
01/13/2022,2022,1,January,Q1,Thursday,0,D0861,Meter_D0861,Cheng_Yu_Tung_Building,Cheng_Yu_Tung_Building_RF,Virtual_Stack_Fan_SEAF_R_8_9_10_AN0,Fan,2403840,860,GUI_NO.D0861.xlsx,01/01/2022,05/27/2024,760510,867.1721779,8
01/13/2022,2022,1,January,Q1,Thursday,0,D0862,Meter_D0862,Cheng_Yu_Tung_Building,,Normal_Left_Automatic_Changeover_Switch_AN0,Switch,3942920,1210,GUI_NO.D0862.xlsx,01/01/2022,05/27/2024,898620,1024.652223,5
01/13/2022,2022,1,January,Q1,Thursday,0,D0865,Meter_D0865,Cheng_Yu_Tung_Building,Cheng_Yu_Tung_Building_UGF,Essential_Lab_Power_AN0; MVAC_Riser_AN0,Riser,392679,328,GUI_NO.D0865.xlsx,01/01/2022,05/27/2024,176469,201.2189282,13
01/14/2022,2022,1,January,Q1,Friday,0,D0848,Meter_D0848,Cheng_Yu_Tung_Building,Cheng_Yu_Tung_Building_UGF,Normal_Lighting_AN55; Power_Riser_AN5,Lighting; Riser,6682710,2590,GUI_NO.D0848.xlsx,01/01/2022,05/27/2024,2053420,2341.413911,2
01/14/2022,2022,1,January,Q1,Friday,0,D0849,Meter_D0849,Cheng_Yu_Tung_Building,Cheng_Yu_Tung_Building_UGF,Normal_MVAC_Equipment_Riser_AN0,Riser,8185670,2740,GUI_NO.D0849.xlsx,01/01/2022,05/27/2024,2822400,3218.244014,1
01/14/2022,2022,1,January,Q1,Friday,0,D0850,Meter_D0850,Cheng_Yu_Tung_Building,Cheng_Yu_Tung_Building_GF,A_C_Plant_AN0,meter,1541040,290,GUI_NO.D0850.xlsx,01/01/2022,05/27/2024,314270,358.3466363,12
01/14/2022,2022,1,January,Q1,Friday,0,D0851,Meter_D0851,Cheng_Yu_Tung_Building,,Normal_Fire_Services_Installation_of_Automatic_Changeover_Switch_No_5B_AN0,Switch,3845450,1150,GUI_NO.D0851.xlsx,01/01/2022,05/27/2024,855730,975.7468643,7
01/14/2022,2022,1,January,Q1,Friday,0,D0852,Meter_D0852,Cheng_Yu_Tung_Building,Cheng_Yu_Tung_Building_RF,MVAC_AN0; Plumbing_Drainage_Equipment_AN0,Equipment,2291720,710,GUI_NO.D0852.xlsx,01/01/2022,05/27/2024,679530,774.8346636,9
01/14/2022,2022,1,January,Q1,Friday,0,D0853,Meter_D0853,Cheng_Yu_Tung_Building,,Normal_Non_Fire_Services_Installation_of_Automatic_Changeover_Switch_No_8B_AN0,Switch,5716910,2270,GUI_NO.D0853.xlsx,01/01/2022,05/27/2024,1774050,2022.86203,4
01/14/2022,2022,1,January,Q1,Friday,0,D0854,Meter_D0854,Cheng_Yu_Tung_Building,Cheng_Yu_Tung_Building_UGF,Normal_Lab_Equipment_Riser_AN0,Riser,3690720,2020,GUI_NO.D0854.xlsx,01/01/2022,05/27/2024,1866900,2128.734322,3
01/14/2022,2022,1,January,Q1,Friday,0,D0857,Meter_D0857,Cheng_Yu_Tung_Building,Cheng_Yu_Tung_Building_UGF,Load_Riser_AN0,Riser,3913480,1180,GUI_NO.D0857.xlsx,01/01/2022,05/27/2024,877200,1000.22805,6
01/14/2022,2022,1,January,Q1,Friday,0,D0860,Meter_D0860,Cheng_Yu_Tung_Building,Cheng_Yu_Tung_Building_RF,Virtual_Stack_Fan_SEAF_R_5_6_7_AN0,Exhaust_Fan,2290290,720,GUI_NO.D0860.xlsx,01/01/2022,05/27/2024,607590,692.8050171,10
01/14/2022,2022,1,January,Q1,Friday,0,D0861,Meter_D0861,Cheng_Yu_Tung_Building,Cheng_Yu_Tung_Building_RF,Virtual_Stack_Fan_SEAF_R_8_9_10_AN0,Fan,2404790,950,GUI_NO.D0861.xlsx,01/01/2022,05/27/2024,760510,867.1721779,8
01/14/2022,2022,1,January,Q1,Friday,0,D0862,Meter_D0862,Cheng_Yu_Tung_Building,,Normal_Left_Automatic_Changeover_Switch_AN0,Switch,3944130,1210,GUI_NO.D0862.xlsx,01/01/2022,05/27/2024,898620,1024.652223,5
01/14/2022,2022,1,January,Q1,Friday,0,D0865,Meter_D0865,Cheng_Yu_Tung_Building,Cheng_Yu_Tung_Building_UGF,Essential_Lab_Power_AN0; MVAC_Riser_AN0,Riser,393003,324,GUI_NO.D0865.xlsx,01/01/2022,05/27/2024,176469,201.2189282,13
01/15/2022,2022,1,January,Q1,Saturday,1,D0848,Meter_D0848,Cheng_Yu_Tung_Building,Cheng_Yu_Tung_Building_UGF,Normal_Lighting_AN55; Power_Riser_AN5,Lighting; Riser,6685360,2650,GUI_NO.D0848.xlsx,01/01/2022,05/27/2024,2053420,2341.413911,2
01/15/2022,2022,1,January,Q1,Saturday,1,D0849,Meter_D0849,Cheng_Yu_Tung_Building,Cheng_Yu_Tung_Building_UGF,Normal_MVAC_Equipment_Riser_AN0,Riser,8188370,2700,GUI_NO.D0849.xlsx,01/01/2022,05/27/2024,2822400,3218.244014,1
01/15/2022,2022,1,January,Q1,Saturday,1,D0850,Meter_D0850,Cheng_Yu_Tung_Building,Cheng_Yu_Tung_Building_GF,A_C_Plant_AN0,meter,1541340,300,GUI_NO.D0850.xlsx,01/01/2022,05/27/2024,314270,358.3466363,12
01/15/2022,2022,1,January,Q1,Saturday,1,D0851,Meter_D0851,Cheng_Yu_Tung_Building,,Normal_Fire_Services_Installation_of_Automatic_Changeover_Switch_No_5B_AN0,Switch,3846610,1160,GUI_NO.D0851.xlsx,01/01/2022,05/27/2024,855730,975.7468643,7
01/15/2022,2022,1,January,Q1,Saturday,1,D0852,Meter_D0852,Cheng_Yu_Tung_Building,Cheng_Yu_Tung_Building_RF,MVAC_AN0; Plumbing_Drainage_Equipment_AN0,Equipment,2292470,750,GUI_NO.D0852.xlsx,01/01/2022,05/27/2024,679530,774.8346636,9
01/15/2022,2022,1,January,Q1,Saturday,1,D0853,Meter_D0853,Cheng_Yu_Tung_Building,,Normal_Non_Fire_Services_Installation_of_Automatic_Changeover_Switch_No_8B_AN0,Switch,5719120,2210,GUI_NO.D0853.xlsx,01/01/2022,05/27/2024,1774050,2022.86203,4
01/15/2022,2022,1,January,Q1,Saturday,1,D0854,Meter_D0854,Cheng_Yu_Tung_Building,Cheng_Yu_Tung_Building_UGF,Normal_Lab_Equipment_Riser_AN0,Riser,3692700,1980,GUI_NO.D0854.xlsx,01/01/2022,05/27/2024,1866900,2128.734322,3
01/15/2022,2022,1,January,Q1,Saturday,1,D0857,Meter_D0857,Cheng_Yu_Tung_Building,Cheng_Yu_Tung_Building_UGF,Load_Riser_AN0,Riser,3914660,1180,GUI_NO.D0857.xlsx,01/01/2022,05/27/2024,877200,1000.22805,6
01/15/2022,2022,1,January,Q1,Saturday,1,D0860,Meter_D0860,Cheng_Yu_Tung_Building,Cheng_Yu_Tung_Building_RF,Virtual_Stack_Fan_SEAF_R_5_6_7_AN0,Exhaust_Fan,2291020,730,GUI_NO.D0860.xlsx,01/01/2022,05/27/2024,607590,692.8050171,10
01/15/2022,2022,1,January,Q1,Saturday,1,D0861,Meter_D0861,Cheng_Yu_Tung_Building,Cheng_Yu_Tung_Building_RF,Virtual_Stack_Fan_SEAF_R_8_9_10_AN0,Fan,2405700,910,GUI_NO.D0861.xlsx,01/01/2022,05/27/2024,760510,867.1721779,8
01/15/2022,2022,1,January,Q1,Saturday,1,D0862,Meter_D0862,Cheng_Yu_Tung_Building,,Normal_Left_Automatic_Changeover_Switch_AN0,Switch,3945350,1220,GUI_NO.D0862.xlsx,01/01/2022,05/27/2024,898620,1024.652223,5
01/15/2022,2022,1,January,Q1,Saturday,1,D0865,Meter_D0865,Cheng_Yu_Tung_Building,Cheng_Yu_Tung_Building_UGF,Essential_Lab_Power_AN0; MVAC_Riser_AN0,Riser,393327,324,GUI_NO.D0865.xlsx,01/01/2022,05/27/2024,176469,201.2189282,13
01/16/2022,2022,1,January,Q1,Sunday,1,D0848,Meter_D0848,Cheng_Yu_Tung_Building,Cheng_Yu_Tung_Building_UGF,Normal_Lighting_AN55; Power_Riser_AN5,Lighting; Riser,6687630,2270,GUI_NO.D0848.xlsx,01/01/2022,05/27/2024,2053420,2341.413911,2
01/16/2022,2022,1,January,Q1,Sunday,1,D0849,Meter_D0849,Cheng_Yu_Tung_Building,Cheng_Yu_Tung_Building_UGF,Normal_MVAC_Equipment_Riser_AN0,Riser,8190970,2600,GUI_NO.D0849.xlsx,01/01/2022,05/27/2024,2822400,3218.244014,1
01/16/2022,2022,1,January,Q1,Sunday,1,D0850,Meter_D0850,Cheng_Yu_Tung_Building,Cheng_Yu_Tung_Building_GF,A_C_Plant_AN0,meter,1541630,290,GUI_NO.D0850.xlsx,01/01/2022,05/27/2024,314270,358.3466363,12
01/16/2022,2022,1,January,Q1,Sunday,1,D0851,Meter_D0851,Cheng_Yu_Tung_Building,,Normal_Fire_Services_Installation_of_Automatic_Changeover_Switch_No_5B_AN0,Switch,3847690,1080,GUI_NO.D0851.xlsx,01/01/2022,05/27/2024,855730,975.7468643,7
01/16/2022,2022,1,January,Q1,Sunday,1,D0852,Meter_D0852,Cheng_Yu_Tung_Building,Cheng_Yu_Tung_Building_RF,MVAC_AN0; Plumbing_Drainage_Equipment_AN0,Equipment,2293180,710,GUI_NO.D0852.xlsx,01/01/2022,05/27/2024,679530,774.8346636,9
01/16/2022,2022,1,January,Q1,Sunday,1,D0853,Meter_D0853,Cheng_Yu_Tung_Building,,Normal_Non_Fire_Services_Installation_of_Automatic_Changeover_Switch_No_8B_AN0,Switch,5721250,2130,GUI_NO.D0853.xlsx,01/01/2022,05/27/2024,1774050,2022.86203,4
01/16/2022,2022,1,January,Q1,Sunday,1,D0854,Meter_D0854,Cheng_Yu_Tung_Building,Cheng_Yu_Tung_Building_UGF,Normal_Lab_Equipment_Riser_AN0,Riser,3694580,1880,GUI_NO.D0854.xlsx,01/01/2022,05/27/2024,1866900,2128.734322,3
01/16/2022,2022,1,January,Q1,Sunday,1,D0857,Meter_D0857,Cheng_Yu_Tung_Building,Cheng_Yu_Tung_Building_UGF,Load_Riser_AN0,Riser,3915770,1110,GUI_NO.D0857.xlsx,01/01/2022,05/27/2024,877200,1000.22805,6
01/16/2022,2022,1,January,Q1,Sunday,1,D0860,Meter_D0860,Cheng_Yu_Tung_Building,Cheng_Yu_Tung_Building_RF,Virtual_Stack_Fan_SEAF_R_5_6_7_AN0,Exhaust_Fan,2291740,720,GUI_NO.D0860.xlsx,01/01/2022,05/27/2024,607590,692.8050171,10
01/16/2022,2022,1,January,Q1,Sunday,1,D0861,Meter_D0861,Cheng_Yu_Tung_Building,Cheng_Yu_Tung_Building_RF,Virtual_Stack_Fan_SEAF_R_8_9_10_AN0,Fan,2406550,850,GUI_NO.D0861.xlsx,01/01/2022,05/27/2024,760510,867.1721779,8
01/16/2022,2022,1,January,Q1,Sunday,1,D0862,Meter_D0862,Cheng_Yu_Tung_Building,,Normal_Left_Automatic_Changeover_Switch_AN0,Switch,3946490,1140,GUI_NO.D0862.xlsx,01/01/2022,05/27/2024,898620,1024.652223,5
01/16/2022,2022,1,January,Q1,Sunday,1,D0865,Meter_D0865,Cheng_Yu_Tung_Building,Cheng_Yu_Tung_Building_UGF,Essential_Lab_Power_AN0; MVAC_Riser_AN0,Riser,393641,314,GUI_NO.D0865.xlsx,01/01/2022,05/27/2024,176469,201.2189282,13
01/17/2022,2022,1,January,Q1,Monday,0,D0848,Meter_D0848,Cheng_Yu_Tung_Building,Cheng_Yu_Tung_Building_UGF,Normal_Lighting_AN55; Power_Riser_AN5,Lighting; Riser,6689750,2120,GUI_NO.D0848.xlsx,01/01/2022,05/27/2024,2053420,2341.413911,2
01/17/2022,2022,1,January,Q1,Monday,0,D0849,Meter_D0849,Cheng_Yu_Tung_Building,Cheng_Yu_Tung_Building_UGF,Normal_MVAC_Equipment_Riser_AN0,Riser,8193280,2310,GUI_NO.D0849.xlsx,01/01/2022,05/27/2024,2822400,3218.244014,1
01/17/2022,2022,1,January,Q1,Monday,0,D0850,Meter_D0850,Cheng_Yu_Tung_Building,Cheng_Yu_Tung_Building_GF,A_C_Plant_AN0,meter,1541920,290,GUI_NO.D0850.xlsx,01/01/2022,05/27/2024,314270,358.3466363,12
01/17/2022,2022,1,January,Q1,Monday,0,D0851,Meter_D0851,Cheng_Yu_Tung_Building,,Normal_Fire_Services_Installation_of_Automatic_Changeover_Switch_No_5B_AN0,Switch,3848750,1060,GUI_NO.D0851.xlsx,01/01/2022,05/27/2024,855730,975.7468643,7
01/17/2022,2022,1,January,Q1,Monday,0,D0852,Meter_D0852,Cheng_Yu_Tung_Building,Cheng_Yu_Tung_Building_RF,MVAC_AN0; Plumbing_Drainage_Equipment_AN0,Equipment,2293910,730,GUI_NO.D0852.xlsx,01/01/2022,05/27/2024,679530,774.8346636,9
01/17/2022,2022,1,January,Q1,Monday,0,D0853,Meter_D0853,Cheng_Yu_Tung_Building,,Normal_Non_Fire_Services_Installation_of_Automatic_Changeover_Switch_No_8B_AN0,Switch,5723360,2110,GUI_NO.D0853.xlsx,01/01/2022,05/27/2024,1774050,2022.86203,4
01/17/2022,2022,1,January,Q1,Monday,0,D0854,Meter_D0854,Cheng_Yu_Tung_Building,Cheng_Yu_Tung_Building_UGF,Normal_Lab_Equipment_Riser_AN0,Riser,3696400,1820,GUI_NO.D0854.xlsx,01/01/2022,05/27/2024,1866900,2128.734322,3
